FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0018182	3	1	sma	0		
OG0018183	3	1	sma	0		
OG0018184	3	2	mandibulata	1	dme	
OG0018185	3	1	sma	0		
OG0018186	3	1	sma	0		
OG0018187	3	1	sma	0		
OG0018188	3	1	sma	0		
OG0018189	3	1	sma	0		
OG0018190	3	1	sma	0		
OG0018191	3	1	sma	0		
OG0018192	3	1	sma	0		
OG0018193	3	1	sme	0		
OG0018194	3	1	sme	0		
OG0018195	3	2	protostomia	18	nematodes,rva,sma,dme,ava,mli,spir_cl2	
OG0018196	3	1	sme	0		
OG0018197	3	1	sme	0		
OG0018198	3	1	sme	0		
OG0018199	3	1	sme	0		
OG0018200	3	1	sme	0		
OG0018201	3	1	tca	0		
OG0018202	3	1	tca	0		
OG0018203	3	1	tca	0		
OG0018204	3	1	tca	0		
OG0018205	3	1	tca	0		
OG0018206	3	1	tca	0		
OG0018207	3	1	tca	0		
OG0018208	3	1	tca	0		
OG0018209	3	1	tca	0		
OG0018210	3	1	tca	0		
OG0018211	3	1	tca	0		
OG0018212	2	1	aqu	0		
OG0018213	2	2	metazoa	27	mle,nve,chordata,protostomia	
OG0018214	2	1	aqu	0		
OG0018215	2	1	aqu	0		
OG0018216	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0018217	2	1	aqu	0		
OG0018218	2	1	aqu	0		
OG0018219	2	1	aqu	0		
OG0018220	2	1	aqu	0		
OG0018221	2	2	metazoa	27	mle,bilateria	
OG0018222	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0018223	2	1	aqu	0		
OG0018224	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,sme,spir_cl2	
OG0018225	2	1	aqu	0		
OG0018226	2	1	aqu	0		
OG0018227	2	1	aqu	0		
OG0018228	2	1	aqu	0		
OG0018229	2	1	aqu	0		
OG0018230	2	2	metazoa	27	mle,nve,sko,bla,cin,vertebrata,protostomia	
OG0018231	2	1	aqu	0		
OG0018232	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,cte,spir_cl	
OG0018233	2	1	aqu	0		
OG0018234	2	2	metazoa	27	mle,bilateria	
OG0018235	2	1	aqu	0		
OG0018236	2	2	metazoa	27	mle,bilateria	
OG0018237	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,spir_cl1	
OG0018238	2	2	metazoa	27	mle,bilateria	
OG0018239	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018240	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,bivalvia,spir_cl1	
OG0018241	2	1	aqu	0		
OG0018242	2	1	aqu	0		
OG0018243	2	1	aqu	0		
OG0018244	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018245	2	1	aqu	0		
OG0018246	2	1	aqu	0		
OG0018247	2	1	aqu	0		
OG0018248	2	1	aqu	0		
OG0018249	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,spir_cl1	
OG0018250	2	1	aqu	0		
OG0018251	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018252	2	1	aqu	0		
OG0018253	2	1	aqu	0		
OG0018254	2	1	aqu	0		
OG0018255	2	1	aqu	0		
OG0018256	2	2	metazoa	27	mle,bilateria	
OG0018257	2	2	metazoa	27	mle,bilateria	
OG0018258	2	1	aqu	0		
OG0018259	2	1	aqu	0		
OG0018260	2	1	aqu	0		
OG0018261	2	2	metazoa	27	mle,nve,chordata,protostomia	
OG0018262	2	1	aqu	0		
OG0018263	2	2	metazoa	27	mle,nve,chordata,protostomia	
OG0018264	2	2	metazoa	27	mle,nve,chordata,protostomia	
OG0018265	2	1	aqu	0		
OG0018266	2	1	aqu	0		
OG0018267	2	2	metazoa	27	mle,nve,deuterostomes,cel,panarthropoda,spiralia	
OG0018268	2	2	metazoa	27	mle,bilateria	
OG0018269	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018270	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018271	2	1	aqu	0		
OG0018272	2	1	aqu	0		
OG0018273	2	1	aqu	0		
OG0018274	2	1	aqu	0		
OG0018275	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,sme,spir_cl2	
OG0018276	2	1	aqu	0		
OG0018277	2	1	aqu	0		
OG0018278	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,nge,pau	
OG0018279	2	1	aqu	0		
OG0018280	2	1	aqu	0		
OG0018281	2	1	aqu	0		
OG0018282	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018283	2	1	aqu	0		
OG0018284	2	1	aqu	0		
OG0018285	2	1	aqu	0		
OG0018286	2	1	aqu	0		
OG0018287	2	1	aqu	0		
OG0018288	2	1	aqu	0		
OG0018289	2	1	aqu	0		
OG0018290	2	1	aqu	0		
OG0018291	2	1	aqu	0		
OG0018292	2	1	aqu	0		
OG0018293	2	1	aqu	0		
OG0018294	2	1	aqu	0		
OG0018295	2	1	aqu	0		
OG0018296	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018297	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018298	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018299	2	1	aqu	0		
OG0018300	2	1	aqu	0		
OG0018301	2	1	aqu	0		
OG0018302	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018303	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0018304	2	2	metazoa	27	mle,nve,deuterostomes,cel,panarthropoda,spiralia	
OG0018305	2	1	aqu	0		
OG0018306	2	1	aqu	0		
OG0018307	2	1	aqu	0		
OG0018308	2	1	aqu	0		
OG0018309	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018310	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0018311	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,moll_cl,spir_cl1	
OG0018312	2	1	aqu	0		
OG0018313	2	1	aqu	0		
OG0018314	2	1	aqu	0		
OG0018315	2	1	aqu	0		
OG0018316	2	1	aqu	0		
OG0018317	2	1	aqu	0		
OG0018318	2	2	metazoa	27	mle,bilateria	
OG0018319	2	2	metazoa	27	mle,bilateria	
OG0018320	2	1	aqu	0		
OG0018321	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0018322	2	1	aqu	0		
OG0018323	2	2	metazoa	27	mle,nve,chordata,protostomia	
OG0018324	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,cte,spir_cl	
OG0018325	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,anne_cl2,spir_cl	
OG0018326	2	1	aqu	0		
OG0018327	2	1	aqu	0		
OG0018328	2	1	aqu	0		
OG0018329	2	1	aqu	0		
OG0018330	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018331	2	2	metazoa	27	mle,bilateria	
OG0018332	2	2	metazoa	27	mle,nve,chordata,protostomia	
OG0018333	2	1	aqu	0		
OG0018334	2	1	aqu	0		
OG0018335	2	1	aqu	0		
OG0018336	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018337	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018338	2	2	metazoa	27	mle,bilateria	
OG0018339	2	1	aqu	0		
OG0018340	2	1	aqu	0		
OG0018341	2	1	aqu	0		
OG0018342	2	2	metazoa	27	mle,bilateria	
OG0018343	2	1	aqu	0		
OG0018344	2	2	metazoa	27	mle,bilateria	
OG0018345	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018346	2	1	aqu	0		
OG0018347	2	1	aqu	0		
OG0018348	2	1	aqu	0		
OG0018349	2	2	metazoa	27	mle,nve,sko,olfactores,protostomia	
OG0018350	2	2	metazoa	27	parahoxozoa	
OG0018351	2	2	metazoa	27	mle,bilateria	
OG0018352	2	2	metazoa	27	mle,bilateria	
OG0018353	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018354	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018355	2	1	aqu	0		
OG0018356	2	1	aqu	0		
OG0018357	2	1	aqu	0		
OG0018358	2	1	aqu	0		
OG0018359	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,cte,spir_cl	
OG0018360	2	1	aqu	0		
OG0018361	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,bivalvia,spir_cl1	
OG0018362	2	1	aqu	0		
OG0018363	2	1	aqu	0		
OG0018364	2	1	aqu	0		
OG0018365	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018366	2	2	metazoa	27	parahoxozoa	
OG0018367	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0018368	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,nge,pau	
OG0018369	2	2	metazoa	27	mle,bilateria	
OG0018370	2	1	aqu	0		
OG0018371	2	1	aqu	0		
OG0018372	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018373	2	2	metazoa	27	parahoxozoa	
OG0018374	2	2	metazoa	27	mle,bilateria	
OG0018375	2	2	metazoa	27	mle,bilateria	
OG0018376	2	1	aqu	0		
OG0018377	2	1	aqu	0		
OG0018378	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018379	2	2	metazoa	27	mle,bilateria	
OG0018380	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018381	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0018382	2	1	aqu	0		
OG0018383	2	1	aqu	0		
OG0018384	2	1	aqu	0		
OG0018385	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018386	2	2	metazoa	27	mle,bilateria	
OG0018387	2	2	metazoa	27	mle,bilateria	
OG0018388	2	2	metazoa	27	parahoxozoa	
OG0018389	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018390	2	2	metazoa	27	mle,bilateria	
OG0018391	2	2	metazoa	27	mle,bilateria	
OG0018392	2	2	metazoa	27	mle,nve,deuterostomes,nematodes,rva,sma,dme,spiralia	
OG0018393	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018394	2	2	metazoa	27	mle,bilateria	
OG0018395	2	2	metazoa	27	mle,bilateria	
OG0018396	2	2	metazoa	27	mle,nve,deuterostomes,nematodes,rva,insects,spiralia	
OG0018397	2	1	aqu	0		
OG0018398	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018399	2	1	aqu	0		
OG0018400	2	2	metazoa	27	parahoxozoa	
OG0018401	2	2	metazoa	27	mle,bilateria	
OG0018402	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018403	2	2	metazoa	27	mle,bilateria	
OG0018404	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018405	2	2	metazoa	27	mle,bilateria	
OG0018406	2	2	metazoa	27	mle,bilateria	
OG0018407	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,moll_cl,spir_cl1	
OG0018408	2	2	metazoa	27	mle,nve,sko,olfactores,protostomia	
OG0018409	2	1	aqu	0		
OG0018410	2	2	metazoa	27	mle,bilateria	
OG0018411	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018412	2	2	metazoa	27	mle,nve,deuterostomes,nematodes,rva,sma,dme,spiralia	
OG0018413	2	2	metazoa	27	mle,bilateria	
OG0018414	2	2	metazoa	27	mle,bilateria	
OG0018415	2	2	metazoa	27	mle,bilateria	
OG0018416	2	2	metazoa	27	mle,bilateria	
OG0018417	2	2	metazoa	27	parahoxozoa	
OG0018418	2	2	metazoa	27	parahoxozoa	
OG0018419	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,anne_cl2,spir_cl	
OG0018420	2	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0018421	2	2	metazoa	27	mle,nve,sko,bla,urochordata,hsa,protostomia	
OG0018422	2	1	ava	0		
OG0018423	2	1	ava	0		
OG0018424	2	1	ava	0		
OG0018425	2	1	ava	0		
OG0018426	2	1	ava	0		
OG0018427	2	1	ava	0		
OG0018428	2	1	ava	0		
OG0018429	2	1	ava	0		
OG0018430	2	1	ava	0		
OG0018431	2	1	ava	0		
OG0018432	2	1	ava	0		
OG0018433	2	1	ava	0		
OG0018434	2	1	ava	0		
OG0018435	2	2	protostomia	18	nematodes,mandibulata,spir_cl3	
OG0018436	2	1	ava	0		
OG0018437	2	1	ava	0		
OG0018438	2	1	ava	0		
OG0018439	2	1	ava	0		
OG0018440	2	1	ava	0		
OG0018441	2	1	ava	0		
OG0018442	2	1	ava	0		
OG0018443	2	1	ava	0		
OG0018444	2	1	ava	0		
OG0018445	2	1	ava	0		
OG0018446	2	1	ava	0		
OG0018447	2	1	ava	0		
OG0018448	2	1	ava	0		
OG0018449	2	1	ava	0		
OG0018450	2	1	ava	0		
OG0018451	2	1	ava	0		
OG0018452	2	1	ava	0		
OG0018453	2	1	ava	0		
OG0018454	2	1	ava	0		
OG0018455	2	1	ava	0		
OG0018456	2	1	ava	0		
OG0018457	2	1	ava	0		
OG0018458	2	1	ava	0		
OG0018459	2	1	ava	0		
OG0018460	2	1	ava	0		
OG0018461	2	1	ava	0		
OG0018462	2	1	ava	0		
OG0018463	2	1	ava	0		
OG0018464	2	1	ava	0		
OG0018465	2	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0018466	2	1	ava	0		
OG0018467	2	1	ava	0		
OG0018468	2	1	ava	0		
OG0018469	2	1	ava	0		
OG0018470	2	2	spiralia	12	platyhelminthes,obi,bivalvia,spir_cl1	
OG0018471	2	1	ava	0		
OG0018472	2	2	spiralia	12	platyhelminthes,mollusca,anne_cl2,spir_cl	
OG0018473	2	1	ava	0		
OG0018474	2	1	ava	0		
OG0018475	2	1	ava	0		
OG0018476	2	1	ava	0		
OG0018477	2	1	ava	0		
OG0018478	2	2	spiralia	12	platyhelminthes,moll_cl,spir_cl1	
OG0018479	2	1	ava	0		
OG0018480	2	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0018481	2	1	ava	0		
OG0018482	2	1	ava	0		
OG0018483	2	1	ava	0		
OG0018484	2	1	ava	0		
OG0018485	2	1	ava	0		
OG0018486	2	1	ava	0		
OG0018487	2	1	ava	0		
OG0018488	2	1	ava	0		
OG0018489	2	1	ava	0		
OG0018490	2	2	spiralia	12	platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018491	2	2	bilateria	24	sko,bla,urochordata,hsa,ecdysozoa,spir_cl3	
OG0018492	2	1	ava	0		
OG0018493	2	1	ava	0		
OG0018494	2	2	bilateria	24	sko,bla,urochordata,loc,ecdysozoa,spir_cl3	
OG0018495	2	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0018496	2	1	ava	0		
OG0018497	2	1	ava	0		
OG0018498	2	1	ava	0		
OG0018499	2	1	ava	0		
OG0018500	2	1	ava	0		
OG0018501	2	1	ava	0		
OG0018502	2	1	ava	0		
OG0018503	2	1	ava	0		
OG0018504	2	1	ava	0		
OG0018505	2	1	ava	0		
OG0018506	2	1	ava	0		
OG0018507	2	1	ava	0		
OG0018508	2	1	ava	0		
OG0018509	2	1	ava	0		
OG0018510	2	2	protostomia	18	cel,panarthropoda,spir_cl3	
OG0018511	2	1	ava	0		
OG0018512	2	1	ava	0		
OG0018513	2	1	ava	0		
OG0018514	2	1	ava	0		
OG0018515	2	1	ava	0		
OG0018516	2	1	ava	0		
OG0018517	2	1	ava	0		
OG0018518	2	1	ava	0		
OG0018519	2	1	ava	0		
OG0018520	2	1	ava	0		
OG0018521	2	1	ava	0		
OG0018522	2	1	ava	0		
OG0018523	2	1	ava	0		
OG0018524	2	1	ava	0		
OG0018525	2	1	ava	0		
OG0018526	2	1	ava	0		
OG0018527	2	1	ava	0		
OG0018528	2	1	ava	0		
OG0018529	2	1	ava	0		
OG0018530	2	1	ava	0		
OG0018531	2	1	ava	0		
OG0018532	2	1	ava	0		
OG0018533	2	1	ava	0		
OG0018534	2	1	ava	0		
OG0018535	2	1	ava	0		
OG0018536	2	1	ava	0		
OG0018537	2	1	ava	0		
OG0018538	2	1	ava	0		
OG0018539	2	1	ava	0		
OG0018540	2	1	ava	0		
OG0018541	2	1	ava	0		
OG0018542	2	1	ava	0		
OG0018543	2	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0018544	2	2	protostomia	18	ppa,panarthropoda,spir_cl3	
OG0018545	2	1	ava	0		
OG0018546	2	1	ava	0		
OG0018547	2	1	ava	0		
OG0018548	2	1	ava	0		
OG0018549	2	1	ava	0		
OG0018550	2	1	ava	0		
OG0018551	2	1	ava	0		
OG0018552	2	1	ava	0		
OG0018553	2	1	ava	0		
OG0018554	2	1	ava	0		
OG0018555	2	1	ava	0		
OG0018556	2	2	bilateria	24	sko,olfactores,ecdysozoa,spir_cl3	
OG0018557	2	1	ava	0		
OG0018558	2	1	ava	0		
OG0018559	2	1	ava	0		
OG0018560	2	1	ava	0		
OG0018561	2	1	ava	0		
OG0018562	2	2	protostomia	18	nematodes,mandibulata,spir_cl3	
OG0018563	2	1	ava	0		
OG0018564	2	1	ava	0		
OG0018565	2	1	ava	0		
OG0018566	2	1	ava	0		
OG0018567	2	1	ava	0		
OG0018568	2	1	ava	0		
OG0018569	2	2	spiralia	12	platyhelminthes,obi,lgi,cgi,spir_cl1	
OG0018570	2	2	bilateria	24	sko,bla,cin,vertebrata,ecdysozoa,spir_cl3	
OG0018571	2	2	protostomia	18	nematodes,mandibulata,spir_cl3	
OG0018572	2	2	eumetazoa	26	nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018573	2	2	spiralia	12	platyhelminthes,mollusca,annelids,lophophorata	
OG0018574	2	2	spiralia	12	platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0018575	2	2	spiralia	12	platyhelminthes,mollusca,dgy,hel,cte,spir_cl	
OG0018576	2	2	bilateria	24	sko,bla,urochordata,loc,ecdysozoa,spir_cl3	
OG0018577	2	2	protostomia	18	cel,panarthropoda,spir_cl3	
OG0018578	2	2	spiralia	12	sme,spir_cl2	
OG0018579	2	1	ava	0		
OG0018580	2	1	ava	0		
OG0018581	2	1	ava	0		
OG0018582	2	1	ava	0		
OG0018583	2	1	ava	0		
OG0018584	2	1	ava	0		
OG0018585	2	1	ava	0		
OG0018586	2	1	ava	0		
OG0018587	2	1	ava	0		
OG0018588	2	1	ava	0		
OG0018589	2	1	ava	0		
OG0018590	2	1	ava	0		
OG0018591	2	1	ava	0		
OG0018592	2	1	ava	0		
OG0018593	2	1	ava	0		
OG0018594	2	1	ava	0		
OG0018595	2	1	ava	0		
OG0018596	2	1	ava	0		
OG0018597	2	1	ava	0		
OG0018598	2	1	ava	0		
OG0018599	2	1	ava	0		
OG0018600	2	1	ava	0		
OG0018601	2	1	ava	0		
OG0018602	2	1	ava	0		
OG0018603	2	1	ava	0		
OG0018604	2	1	ava	0		
OG0018605	2	1	ava	0		
OG0018606	2	1	ava	0		
OG0018607	2	1	ava	0		
OG0018608	2	1	ava	0		
OG0018609	2	1	ava	0		
OG0018610	2	1	ava	0		
OG0018611	2	1	ava	0		
OG0018612	2	2	protostomia	18	ppa,panarthropoda,spir_cl3	
OG0018613	2	2	bilateria	24	sko,bla,cin,vertebrata,ecdysozoa,spir_cl3	
OG0018614	2	1	ava	0		
OG0018615	2	1	ava	0		
OG0018616	2	1	ava	0		
OG0018617	2	1	ava	0		
OG0018618	2	1	ava	0		
OG0018619	2	1	ava	0		
OG0018620	2	1	ava	0		
OG0018621	2	1	ava	0		
OG0018622	2	1	ava	0		
OG0018623	2	1	ava	0		
OG0018624	2	1	ava	0		
OG0018625	2	1	ava	0		
OG0018626	2	1	ava	0		
OG0018627	2	2	spiralia	12	platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0018628	2	1	ava	0		
OG0018629	2	2	spiralia	12	platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0018630	2	1	ava	0		
OG0018631	2	1	ava	0		
OG0018632	2	1	ava	0		
OG0018633	2	2	spiralia	12	sme,spir_cl2	
OG0018634	2	2	protostomia	18	nematodes,mandibulata,spir_cl3	
OG0018635	2	1	ava	0		
OG0018636	2	1	ava	0		
OG0018637	2	1	ava	0		
OG0018638	2	1	ava	0		
OG0018639	2	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0018640	2	1	ava	0		
OG0018641	2	1	ava	0		
OG0018642	2	2	protostomia	18	ppa,panarthropoda,spir_cl3	
OG0018643	2	1	ava	0		
OG0018644	2	1	ava	0		
OG0018645	2	1	ava	0		
OG0018646	2	1	ava	0		
OG0018647	2	1	ava	0		
OG0018648	2	2	protostomia	18	nematodes,mandibulata,spir_cl3	
OG0018649	2	2	protostomia	18	ppa,panarthropoda,spir_cl3	
OG0018650	2	1	ava	0		
OG0018651	2	1	ava	0		
OG0018652	2	1	ava	0		
OG0018653	2	2	spiralia	12	platyhelminthes,moll_cl,spir_cl1	
OG0018654	2	1	ava	0		
OG0018655	2	1	ava	0		
OG0018656	2	2	protostomia	18	cel,panarthropoda,spir_cl3	
OG0018657	2	1	ava	0		
OG0018658	2	1	ava	0		
OG0018659	2	1	ava	0		
OG0018660	2	1	ava	0		
OG0018661	2	2	protostomia	18	ppa,panarthropoda,spir_cl3	
OG0018662	2	2	spiralia	12	platyhelminthes,mollusca,annelids,nge,lan	
OG0018663	2	2	spiralia	12	platyhelminthes,mollusca,dgy,hel,cte,spir_cl	
OG0018664	2	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0018665	2	2	bilateria	24	sko,bla,cin,vertebrata,ecdysozoa,spir_cl3	
OG0018666	2	1	ava	0		
OG0018667	2	2	protostomia	18	nematodes,mandibulata,spir_cl3	
OG0018668	2	2	spiralia	12	mli,spir_cl2	
OG0018669	2	2	bilateria	24	sko,bla,odi,vertebrata,ecdysozoa,spir_cl3	
OG0018670	2	1	ava	0		
OG0018671	2	2	eumetazoa	26	nve,deuterostomes,ecdysozoa,spir_cl3	
OG0018672	2	2	protostomia	18	nematodes,rva,insects,spir_cl3	
OG0018673	2	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0018674	2	2	spiralia	12	platyhelminthes,mollusca,annelids,lophophorata	
OG0018675	2	2	spiralia	12	mli,spir_cl2	
OG0018676	2	2	spiralia	12	mli,spir_cl2	
OG0018677	2	2	parahoxozoa	25	sko,olfactores,protostomia	
OG0018678	2	2	chordata	3	urochordata,hsa	
OG0018679	2	1	bla	0		
OG0018680	2	2	parahoxozoa	25	sko,olfactores,protostomia	
OG0018681	2	2	deuterostomes	4	olfactores	
OG0018682	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018683	2	2	deuterostomes	4	olfactores	
OG0018684	2	2	chordata	3	urochordata,loc	
OG0018685	2	2	deuterostomes	4	olfactores	
OG0018686	2	2	eumetazoa	26	nve,sko,olfactores,protostomia	
OG0018687	2	2	deuterostomes	4	olfactores	
OG0018688	2	2	chordata	3	odi,vertebrata	
OG0018689	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,sme,spir_cl2	
OG0018690	2	2	chordata	3	odi,vertebrata	
OG0018691	2	2	deuterostomes	4	olfactores	
OG0018692	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,moll_cl,spir_cl1	
OG0018693	2	2	deuterostomes	4	olfactores	
OG0018694	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018695	2	1	bla	0		
OG0018696	2	2	chordata	3	urochordata,loc	
OG0018697	2	2	deuterostomes	4	olfactores	
OG0018698	2	1	bla	0		
OG0018699	2	2	deuterostomes	4	olfactores	
OG0018700	2	1	bla	0		
OG0018701	2	2	deuterostomes	4	olfactores	
OG0018702	2	2	parahoxozoa	25	sko,olfactores,protostomia	
OG0018703	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,annelids,nge,pau	
OG0018704	2	2	chordata	3	odi,vertebrata	
OG0018705	2	2	deuterostomes	4	olfactores	
OG0018706	2	2	deuterostomes	4	olfactores	
OG0018707	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0018708	2	2	deuterostomes	4	olfactores	
OG0018709	2	2	deuterostomes	4	olfactores	
OG0018710	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0018711	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0018712	2	2	deuterostomes	4	olfactores	
OG0018713	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0018714	2	2	chordata	3	odi,vertebrata	
OG0018715	2	2	deuterostomes	4	olfactores	
OG0018716	2	2	bilateria	24	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,cte,spir_cl	
OG0018717	2	2	parahoxozoa	25	sko,olfactores,protostomia	
OG0018718	2	1	bla	0		
OG0018719	2	2	deuterostomes	4	olfactores	
OG0018720	2	2	deuterostomes	4	olfactores	
OG0018721	2	1	bla	0		
